picker_id,first_name,last_name,full_name,gender,age,phone_number,email,community,store_id,store_node_id,store_name,store_location,service_zone,picker_segment,role,shift_type,shift_start,shift_end,experience_months,join_date,status,last_active,avg_picking_time_sec,items_per_hour,daily_orders_picked,accuracy_rate,mispick_rate,total_orders_picked,total_items_picked,total_mispicks,hourly_rate,total_earnings,total_hours_worked,zone_familiarity,multitask_ability,physical_fitness,temperature_zone_trained,fragile_handling_certified
PKR-BA58740B,Kumar,Munnuru,Kumar Munnuru,M,24,+918314029886,kumar00@gmail.com,TELUGU,HYD-DS-012,12,IDPL Colony Dark Store,IDPL Colony,Northwest,PART_TIME_STUDENT,PICKER,PART_TIME,18:00,22:00,9,2024-03-06,ACTIVE,2024-12-01 15:00,18.1,128,49,0.9523,0.0477,8521,68168,3251,54.85,39714,724,0.76,MEDIUM,GOOD,True,True
PKR-A3F2164E,Rakesh,Nayak,Rakesh Nayak,M,24,+919449457635,rakesh00@gmail.com,TELUGU,HYD-DS-007,7,Moosapet Dark Store,Moosapet,Northwest,PART_TIME_STUDENT,TRAINEE_PICKER,PART_TIME,06:00,10:00,5,2024-07-04,ACTIVE,2024-12-03 03:00,20.4,90,45,0.9749,0.0251,3652,21912,549,42.22,14355,340,0.9,HIGH,GOOD,True,True
PKR-41342462,Shiva,Kumar,Shiva Kumar,M,32,+919119693241,shiva92@rediffmail.com,TELUGU,HYD-DS-044,44,Chititra Medchal Dark Store,Chititra Medchal,North,FULL_TIME_REGULAR,PICKER,FULL_TIME,16:00,00:00,14,2023-10-08,ACTIVE,2024-12-01 18:00,18.6,184,105,0.9793,0.0207,29130,203910,4220,56.15,121733,2168,0.9,MEDIUM,GOOD,True,True
PKR-11082A91,Asif,Ansari,Asif Ansari,M,19,+918423242490,asif258@rediffmail.com,MUSLIM,HYD-DS-046,46,Devar Yamjal Dark Store,Devar Yamjal,Northeast (Rangareddy),PART_TIME_STUDENT,PICKER,PART_TIME,20:00,00:00,6,2024-06-04,ACTIVE,2024-12-02 01:00,16.7,135,63,0.9674,0.0326,8332,74988,2444,47.69,23082,484,0.61,LOW,AVERAGE,True,False
PKR-3FD454C3,Monu,Gupta,Monu Gupta,M,23,+919140491748,monu779@gmail.com,NORTH,HYD-DS-049,49,Peerzadiguda Dark Store,Peerzadiguda,East,PART_TIME_STUDENT,TRAINEE_PICKER,PART_TIME,10:00,14:00,4,2024-08-03,ACTIVE,2024-12-01 18:00,24.4,93,36,0.9671,0.0329,2201,15407,506,41.67,11168,268,0.66,MEDIUM,EXCELLENT,True,True
PKR-1C9CAC32,Shiva,Kapu,Shiva Kapu,M,19,+917986782869,shiva416@yahoo.com,TELUGU,HYD-DS-047,47,Nagaram Dark Store,Nagaram,East,PART_TIME_STUDENT,PICKER,PART_TIME,18:00,22:00,10,2024-02-05,ACTIVE,2024-12-02 01:00,15.2,139,52,0.9539,0.0461,11066,99594,4591,40.61,31679,780,0.61,HIGH,AVERAGE,False,True
PKR-2E87D5A0,Gopal,Setty,Gopal Setty,M,27,+918660529685,gopal900@yahoo.com,TELUGU,HYD-DS-005,5,Balanagar Dark Store,Balanagar,Northwest,FULL_TIME_REGULAR,TRAINEE_PICKER,FULL_TIME,06:00,14:00,3,2024-09-02,ACTIVE,2024-12-03 10:00,16.1,184,90,0.992,0.008,5356,21424,171,50.34,22149,440,0.39,MEDIUM,EXCELLENT,True,True
PKR-0EBD96DE,Kiran,Chetty,Kiran Chetty,M,23,+919724523883,kiran01@gmail.com,TELUGU,HYD-DS-022,22,Tolichowki Dark Store,Tolichowki,Southwest,PART_TIME_STUDENT,TRAINEE_PICKER,PART_TIME,14:00,18:00,3,2024-09-02,ACTIVE,2024-12-02 05:00,15.9,133,44,0.9749,0.0251,1929,17361,435,42.87,8745,204,0.56,HIGH,AVERAGE,False,True
PKR-9F8AFF33,Ashok,Rao,Ashok Rao,M,18,+919189810231,ashok232@rediffmail.com,TELUGU,HYD-DS-054,54,Meerpet Dark Store,Meerpet,Southeast,PART_TIME_STUDENT,PICKER,PART_TIME,10:00,14:00,6,2024-06-04,ACTIVE,2024-12-02 18:00,27.4,131,34,0.9685,0.0315,3514,21084,664,50.82,19311,380,0.81,MEDIUM,EXCELLENT,False,True
PKR-D41FB7DC,Krishna,Kamma,Krishna Kamma,M,34,+917823679462,krishna90@yahoo.com,TELUGU,HYD-DS-011,11,Gowlidoddy Dark Store,Gowlidoddy,Northwest,PART_TIME_EVENING,PICKER,PART_TIME,06:00,10:00,15,2023-09-08,ACTIVE,2024-12-03 03:00,22.7,142,41,0.9763,0.0237,9438,37752,894,44.75,44393,992,0.62,MEDIUM,EXCELLENT,True,True
PKR-40C20292,Azhar,Syed,Azhar Syed,M,34,+917385436114,azhar1@gmail.com,MUSLIM,HYD-DS-005,5,Balanagar Dark Store,Balanagar,Northwest,FULL_TIME_REGULAR,PICKER,FULL_TIME,16:00,00:00,18,2023-06-10,ACTIVE,2024-12-01 05:00,14.6,124,101,0.977,0.023,30061,180366,4148,53.25,135459,2544,0.76,HIGH,EXCELLENT,True,True
PKR-126C9180,Farhan,Hussain,Farhan Hussain,M,26,+919060700266,farhan.hussain@gmail.com,MUSLIM,HYD-DS-040,40,Suraram Dark Store,Suraram,North,FULL_TIME_SENIOR,SENIOR_PICKER,FULL_TIME,10:00,18:00,32,2022-04-16,ACTIVE,2024-12-01 00:00,11.9,214,109,0.9867,0.0133,48898,488980,6503,53.03,237574,4480,0.61,HIGH,GOOD,False,False
PKR-CD3A6BC5,Naga,Naidu,Naga Naidu,M,26,+917623113827,naga.naidu@yahoo.com,TELUGU,HYD-DS-009,9,Chaitanya Enclave Dark Store,Chaitanya Enclave,Northwest,FULL_TIME_SENIOR,PICKER,FULL_TIME,12:00,20:00,14,2023-10-08,ACTIVE,2024-12-02 09:00,11.7,234,88,0.986,0.014,22517,90068,1260,58.75,120312,2048,0.69,HIGH,AVERAGE,True,True
PKR-27612E8A,Nagaraju,Setty,Nagaraju Setty,M,22,+917596995539,nagaraju.setty@gmail.com,TELUGU,HYD-DS-010,10,Vijaya Nagar Colony Dark Store,Vijaya Nagar Colony,Northwest,FULL_TIME_REGULAR,PICKER,FULL_TIME,10:00,18:00,13,2023-11-07,ACTIVE,2024-12-03 05:00,13.2,140,85,0.9862,0.0138,18468,110808,1529,52.68,105791,2008,0.94,MEDIUM,GOOD,True,True
PKR-5E0792EE,Ajay,Kapu,Ajay Kapu,M,22,+918393043424,ajay02@rediffmail.com,TELUGU,HYD-DS-031,31,Gokul Nagar Dark Store,Gokul Nagar,Central,FULL_TIME_REGULAR,PICKER,FULL_TIME,07:00,15:00,16,2023-08-09,ACTIVE,2024-12-03 17:00,17.0,108,104,0.986,0.014,29749,237992,3331,55.73,133755,2400,0.63,LOW,AVERAGE,True,False
PKR-FB60D2B0,Sanjay,Yadav,Sanjay Yadav,M,39,+917784735474,sanjay516@gmail.com,TELUGU,HYD-DS-043,43,Marthanda Nagar Dark Store,Marthanda Nagar,North,PART_TIME_EVENING,TRAINEE_PICKER,PART_TIME,10:00,14:00,3,2024-09-02,ACTIVE,2024-12-03 11:00,14.9,111,80,0.9779,0.0221,4142,33136,732,54.97,12534,228,0.6,MEDIUM,AVERAGE,True,True
PKR-87E7285D,Pankaj,Yadav,Pankaj Yadav,M,25,+917582210374,pankaj99@rediffmail.com,NORTH,HYD-DS-033,33,Nalanda Nagar Dark Store,Nalanda Nagar,Central,PART_TIME_STUDENT,PICKER,PART_TIME,06:00,10:00,12,2023-12-07,ACTIVE,2024-12-02 18:00,24.8,126,39,0.9599,0.0401,8892,97812,3922,46.17,45988,996,0.69,HIGH,EXCELLENT,False,True
PKR-B951BA8F,Mahesh,Velama,Mahesh Velama,M,27,+918044186339,mahesh97@gmail.com,TELUGU,HYD-DS-054,54,Meerpet Dark Store,Meerpet,Southeast,FULL_TIME_REGULAR,TRAINEE_PICKER,FULL_TIME,06:00,14:00,5,2024-07-04,ACTIVE,2024-12-02 18:00,20.3,103,115,0.9777,0.0223,11187,55935,1247,49.37,36734,744,0.94,MEDIUM,AVERAGE,False,True
PKR-E15592FF,Azhar,Qureshi,Azhar Qureshi,M,30,+917489015066,azhar.qureshi@gmail.com,MUSLIM,HYD-DS-010,10,Vijaya Nagar Colony Dark Store,Vijaya Nagar Colony,Northwest,FULL_TIME_SENIOR,TEAM_LEAD,FULL_TIME,14:00,22:00,47,2021-01-21,ACTIVE,2024-12-02 20:00,9.5,179,147,0.9905,0.0095,130749,1045992,9936,67.57,528646,7824,0.91,LOW,GOOD,False,False
PKR-DF329812,Nagaraju,Reddy,Nagaraju Reddy,M,28,+917032184444,nagaraju973@gmail.com,TELUGU,HYD-DS-006,6,Hafeezpet Dark Store,Hafeezpet,Northwest,FULL_TIME_SENIOR,QUALITY_CHECKER,FULL_TIME,12:00,20:00,43,2021-05-21,ACTIVE,2024-12-03 09:00,14.9,189,111,0.9913,0.0087,85874,858740,7471,57.48,384882,6696,0.65,LOW,EXCELLENT,False,False
PKR-4C94EFD7,Junaid,Ansari,Junaid Ansari,M,30,+919710133586,junaid94@gmail.com,MUSLIM,HYD-DS-032,32,Ramnagar Dark Store,Ramnagar,Central,FULL_TIME_REGULAR,TRAINEE_PICKER,FULL_TIME,10:00,18:00,5,2024-07-04,ACTIVE,2024-12-01 11:00,20.1,141,109,0.9746,0.0254,8730,87300,2217,55.94,42515,760,0.97,MEDIUM,AVERAGE,True,True
PKR-59A601E9,Nagaraju,Kamma,Nagaraju Kamma,M,24,+919033967561,nagaraju.kamma@rediffmail.com,TELUGU,HYD-DS-009,9,Chaitanya Enclave Dark Store,Chaitanya Enclave,Northwest,FULL_TIME_REGULAR,PICKER,FULL_TIME,06:00,14:00,6,2024-06-04,ACTIVE,2024-12-01 23:00,15.2,169,116,0.9855,0.0145,9880,49400,716,58.58,45925,784,0.98,LOW,EXCELLENT,False,True
PKR-EAE87B16,Lokesh,Mudiraj,Lokesh Mudiraj,M,29,+918393471690,lokesh477@yahoo.com,TELUGU,HYD-DS-039,39,Kompally Dark Store,Kompally,North,FULL_TIME_REGULAR,PICKER,FULL_TIME,16:00,00:00,18,2023-06-10,ACTIVE,2024-12-02 13:00,12.2,170,65,0.9716,0.0284,19391,155128,4405,55.96,154888,2768,0.85,LOW,AVERAGE,False,True
PKR-1DD6BC04,Mohammed,Shaikh,Mohammed Shaikh,M,32,+918879646003,mohammed957@gmail.com,MUSLIM,HYD-DS-016,16,Borabanda Dark Store,Borabanda,West,FULL_TIME_SENIOR,TEAM_LEAD,FULL_TIME,14:00,22:00,37,2021-11-17,ACTIVE,2024-12-01 17:00,13.3,259,97,0.9892,0.0108,70442,704420,7607,61.18,367585,6008,0.96,MEDIUM,EXCELLENT,False,True
PKR-08B87435,Santosh,Naidu,Santosh Naidu,M,19,+919837711722,santosh990@gmail.com,TELUGU,HYD-DS-013,13,Madhapur Dark Store,Madhapur,West,PART_TIME_STUDENT,TRAINEE_PICKER,PART_TIME,14:00,18:00,4,2024-08-03,ACTIVE,2024-12-01 06:00,20.0,125,50,0.9774,0.0226,3264,39168,885,47.46,13099,276,0.62,MEDIUM,AVERAGE,True,True
PKR-6BC4D487,Ravi,Padmashali,Ravi Padmashali,M,31,+917911818840,ravi722@gmail.com,TELUGU,HYD-DS-035,35,Jamal Colony Dark Store,Jamal Colony,Central,PART_TIME_EVENING,PICKER,PART_TIME,20:00,00:00,15,2023-09-08,ACTIVE,2024-12-03 03:00,24.4,126,68,0.993,0.007,20770,166160,1163,52.81,59993,1136,0.61,MEDIUM,AVERAGE,True,True
PKR-003E96A9,Waseem,Mirza,Waseem Mirza,M,18,+917843742243,waseem366@rediffmail.com,MUSLIM,HYD-DS-003,3,Kukatpally Dark Store,Kukatpally,Northwest,NEW_JOINER,TRAINEE_PICKER,TRAINING,14:00,18:00,0,2024-12-01,TRAINING,2024-12-03 17:00,27.2,43,21,0.9439,0.0561,0,0,0,42.55,0,0,0.53,MEDIUM,AVERAGE,False,True
PKR-1D70E4FF,Murali,Rao,Murali Rao,M,25,+917026235892,murali99@gmail.com,TELUGU,HYD-DS-005,5,Balanagar Dark Store,Balanagar,Northwest,FULL_TIME_SENIOR,QUALITY_CHECKER,FULL_TIME,07:00,15:00,45,2021-03-22,ACTIVE,2024-12-02 13:00,9.6,274,101,0.9905,0.0095,70432,704320,6691,58.74,370296,6304,0.89,HIGH,AVERAGE,True,True
PKR-8AC76E0E,Khalid,Hussain,Khalid Hussain,M,25,+919486822732,khalid99@gmail.com,MUSLIM,HYD-DS-046,46,Devar Yamjal Dark Store,Devar Yamjal,Northeast (Rangareddy),PART_TIME_STUDENT,PICKER,PART_TIME,10:00,14:00,12,2023-12-07,ACTIVE,2024-12-01 01:00,24.5,128,33,0.9528,0.0472,7021,28084,1325,40.91,31909,780,0.89,HIGH,GOOD,False,False
PKR-4E9917DE,Ravi,Kapu,Ravi Kapu,M,27,+917225430521,ravi97@gmail.com,TELUGU,HYD-DS-032,32,Ramnagar Dark Store,Ramnagar,Central,FULL_TIME_REGULAR,PICKER,FULL_TIME,06:00,14:00,6,2024-06-04,ACTIVE,2024-12-01 13:00,14.5,152,77,0.9725,0.0275,8671,69368,1907,52.52,50841,968,0.89,LOW,AVERAGE,True,True
PKR-A8296A25,Imran,Hussain,Imran Hussain,M,18,+919818245971,imran06@gmail.com,MUSLIM,HYD-DS-030,30,King Koti Dark Store,King Koti,Central,PART_TIME_STUDENT,PICKER,PART_TIME,20:00,00:00,9,2024-03-06,ACTIVE,2024-12-04 00:00,19.2,99,68,0.9879,0.0121,12194,121940,1475,50.69,34065,672,0.79,HIGH,EXCELLENT,True,True
PKR-80E6EAA9,Syed,Mirza,Syed Mirza,M,18,+917517233558,syed06@gmail.com,MUSLIM,HYD-DS-023,23,Mehdipatnam Dark Store,Mehdipatnam,Southwest,PART_TIME_STUDENT,TRAINEE_PICKER,PART_TIME,18:00,22:00,2,2024-10-02,ACTIVE,2024-12-02 23:00,22.1,100,49,0.9676,0.0324,1229,8603,278,48.11,5965,124,0.56,LOW,EXCELLENT,True,True
PKR-25717C6C,Hari,Kamma,Hari Kamma,M,27,+918938691015,hari106@gmail.com,TELUGU,HYD-DS-006,6,Hafeezpet Dark Store,Hafeezpet,Northwest,FULL_TIME_REGULAR,PICKER,FULL_TIME,10:00,18:00,9,2024-03-06,ACTIVE,2024-12-03 20:00,17.2,189,105,0.9728,0.0272,18404,165636,4505,59.49,77577,1304,0.98,LOW,AVERAGE,True,True
PKR-B8BCFB90,Priya,Kamma,Priya Kamma,F,18,+919896463244,priya06@yahoo.com,TELUGU,HYD-DS-044,44,Chititra Medchal Dark Store,Chititra Medchal,North,PART_TIME_STUDENT,PICKER,PART_TIME,06:00,10:00,7,2024-05-05,ACTIVE,2024-12-01 15:00,23.5,93,30,0.9676,0.0324,3855,30840,999,54.59,31009,568,0.87,HIGH,AVERAGE,True,False
PKR-C9A22A6C,Gaurav,Singh,Gaurav Singh,M,28,+919510709707,gaurav.singh@gmail.com,NORTH,HYD-DS-019,19,Manikonda Dark Store,Manikonda,Southwest,NEW_JOINER,TRAINEE_PICKER,TRAINING,09:00,13:00,1,2024-11-01,ACTIVE,2024-12-02 10:00,34.7,95,50,0.9513,0.0487,853,5971,290,44.54,3028,68,0.69,MEDIUM,GOOD,True,True
PKR-B9BCC21F,Manoj,Reddy,Manoj Reddy,M,32,+918335087896,manoj.reddy@rediffmail.com,TELUGU,HYD-DS-005,5,Balanagar Dark Store,Balanagar,Northwest,FULL_TIME_REGULAR,PICKER,FULL_TIME,07:00,15:00,18,2023-06-10,ACTIVE,2024-12-03 03:00,20.9,180,61,0.9845,0.0155,15243,121944,1890,56.94,132103,2320,0.95,MEDIUM,AVERAGE,True,True
PKR-839A84E3,Bilal,Ali,Bilal Ali,M,33,+919352574013,bilal.ali@gmail.com,MUSLIM,HYD-DS-017,17,Kothaguda Dark Store,Kothaguda,West,FULL_TIME_SENIOR,PICKER,FULL_TIME,14:00,22:00,16,2023-08-09,ACTIVE,2024-12-01 08:00,14.6,200,88,0.9965,0.0035,23148,162036,567,58.27,152426,2616,0.8,MEDIUM,AVERAGE,True,True
PKR-E26E0EA0,Satish,Rao,Satish Rao,M,25,+919635070830,satish.rao@rediffmail.com,TELUGU,HYD-DS-047,47,Nagaram Dark Store,Nagaram,East,PART_TIME_EVENING,PICKER,PART_TIME,06:00,10:00,16,2023-08-09,ACTIVE,2024-12-03 13:00,16.8,145,52,0.9887,0.0113,14082,112656,1273,52.39,53437,1020,0.97,HIGH,EXCELLENT,False,False
PKR-F16BB6CB,Deepak,Thakur,Deepak Thakur,M,42,+917794980502,deepak.thakur@yahoo.com,NORTH,HYD-DS-006,6,Hafeezpet Dark Store,Hafeezpet,Northwest,PART_TIME_EVENING,PICKER,PART_TIME,18:00,22:00,7,2024-05-05,ACTIVE,2024-12-02 21:00,23.6,143,70,0.9787,0.0213,9086,109032,2322,57.88,32415,560,0.97,HIGH,GOOD,True,True
PKR-8C1CF047,Srikanth,Chetty,Srikanth Chetty,M,19,+918287611458,srikanth.chetty@gmail.com,TELUGU,HYD-DS-043,43,Marthanda Nagar Dark Store,Marthanda Nagar,North,PART_TIME_STUDENT,PICKER,PART_TIME,19:00,23:00,10,2024-02-05,ACTIVE,2024-12-03 17:00,27.0,93,47,0.9843,0.0157,7693,69237,1087,49.83,34877,700,0.62,MEDIUM,AVERAGE,True,True
PKR-3D73E715,Azhar,Ali,Azhar Ali,M,35,+917777460784,azhar657@gmail.com,MUSLIM,HYD-DS-024,24,Attapur Dark Store,Attapur,Southwest,FULL_TIME_REGULAR,PICKER,FULL_TIME,14:00,22:00,17,2023-07-10,ACTIVE,2024-12-02 20:00,18.0,105,83,0.9782,0.0218,19162,210782,4595,52.38,113565,2168,0.67,MEDIUM,GOOD,True,False
PKR-44AA1AC3,Monu,Singh,Monu Singh,M,27,+917648664912,monu875@gmail.com,NORTH,HYD-DS-047,47,Nagaram Dark Store,Nagaram,East,FULL_TIME_SENIOR,SENIOR_PICKER,FULL_TIME,12:00,20:00,27,2022-09-13,ACTIVE,2024-12-02 06:00,11.5,248,91,0.9886,0.0114,36273,145092,1654,60.75,212379,3496,0.98,HIGH,GOOD,True,False
PKR-473C8F62,Abdul,Mirza,Abdul Mirza,M,18,+918530476958,abdul06@gmail.com,MUSLIM,HYD-DS-047,47,Nagaram Dark Store,Nagaram,East,PART_TIME_STUDENT,TRAINEE_PICKER,PART_TIME,18:00,22:00,5,2024-07-04,ACTIVE,2024-12-02 07:00,22.8,105,45,0.9795,0.0205,4404,26424,541,49.73,19095,384,0.76,HIGH,GOOD,True,True
PKR-138BBB94,Sanjay,Velama,Sanjay Velama,M,21,+918580150623,sanjay03@yahoo.com,TELUGU,HYD-DS-012,12,IDPL Colony Dark Store,IDPL Colony,Northwest,PART_TIME_STUDENT,TRAINEE_PICKER,PART_TIME,19:00,23:00,1,2024-11-01,ACTIVE,2024-12-01 19:00,23.1,138,45,0.9788,0.0212,741,5187,109,49.39,3160,64,0.69,HIGH,GOOD,True,False
PKR-4B546938,Chandu,Velama,Chandu Velama,M,25,+918155170895,chandu31@gmail.com,TELUGU,HYD-DS-026,26,Banjara Hills Dark Store,Banjara Hills,Central,FULL_TIME_SENIOR,TEAM_LEAD,FULL_TIME,12:00,20:00,46,2021-02-20,ACTIVE,2024-12-01 02:00,11.8,225,84,0.9887,0.0113,60575,302875,3422,52.12,336874,6464,0.98,HIGH,EXCELLENT,False,True
PKR-46C9A88E,Asif,Hussain,Asif Hussain,M,25,+918947669260,asif99@gmail.com,MUSLIM,HYD-DS-042,42,Sathya Colony Dark Store,Sathya Colony,North,FULL_TIME_REGULAR,PICKER,FULL_TIME,06:00,14:00,16,2023-08-09,ACTIVE,2024-12-03 01:00,14.2,169,113,0.9775,0.0225,28649,229192,5156,53.6,115343,2152,0.97,LOW,AVERAGE,False,True
PKR-7C769522,Khalid,Mirza,Khalid Mirza,M,18,+917927069302,khalid92@yahoo.com,MUSLIM,HYD-DS-012,12,IDPL Colony Dark Store,IDPL Colony,Northwest,PART_TIME_STUDENT,PICKER,PART_TIME,19:00,23:00,12,2023-12-07,ACTIVE,2024-12-01 21:00,15.9,136,49,0.982,0.018,9174,73392,1321,46.71,38486,824,0.84,HIGH,EXCELLENT,True,True
PKR-96309D17,Sunitha,Setty,Sunitha Setty,F,28,+918862130575,sunitha.setty@gmail.com,TELUGU,HYD-DS-004,4,Jeedimetla Dark Store,Jeedimetla,Northwest,NEW_JOINER,TRAINEE_PICKER,TRAINING,09:00,13:00,1,2024-11-01,ACTIVE,2024-12-02 05:00,28.1,48,28,0.9616,0.0384,440,1760,67,42.18,2530,60,0.57,MEDIUM,GOOD,False,False
PKR-867F7F70,Salman,Shaikh,Salman Shaikh,M,21,+919060481080,salman03@gmail.com,MUSLIM,HYD-DS-018,18,Gachibowli Dark Store,Gachibowli,Southwest,PART_TIME_STUDENT,TRAINEE_PICKER,PART_TIME,20:00,00:00,4,2024-08-03,ACTIVE,2024-12-02 22:00,20.3,132,52,0.9622,0.0378,4032,28224,1066,47.5,15769,332,0.85,LOW,GOOD,True,False
PKR-1688A560,Imran,Hussain,Imran Hussain,M,28,+918624605512,imran.hussain@gmail.com,MUSLIM,HYD-DS-013,13,Madhapur Dark Store,Madhapur,West,FULL_TIME_REGULAR,PICKER,FULL_TIME,10:00,18:00,12,2023-12-07,ACTIVE,2024-12-01 09:00,16.0,161,105,0.9771,0.0229,20177,242124,5544,55.8,84370,1512,0.88,HIGH,GOOD,True,True
PKR-96BE3629,Mohammed,Shaikh,Mohammed Shaikh,M,25,+917134476366,mohammed587@rediffmail.com,MUSLIM,HYD-DS-027,27,Begumpet Dark Store,Begumpet,Central,PART_TIME_STUDENT,PICKER,PART_TIME,20:00,00:00,10,2024-02-05,ACTIVE,2024-12-02 21:00,19.7,103,46,0.9741,0.0259,10200,71400,1849,40.18,33429,832,0.78,LOW,EXCELLENT,True,True
PKR-0B82139A,Gaurav,Singh,Gaurav Singh,M,21,+918082092047,gaurav.singh@rediffmail.com,NORTH,HYD-DS-052,52,Dilsukhnagar Dark Store,Dilsukhnagar,Southeast,NEW_JOINER,TRAINEE_PICKER,TRAINING,10:00,14:00,0,2024-12-01,TRAINING,2024-12-02 21:00,35.1,76,29,0.9528,0.0472,0,0,0,44.38,0,0,0.58,HIGH,EXCELLENT,True,False
PKR-86B7C9C2,Yogesh,Padmashali,Yogesh Padmashali,M,22,+917422986585,yogesh02@gmail.com,TELUGU,HYD-DS-054,54,Meerpet Dark Store,Meerpet,Southeast,PART_TIME_STUDENT,TRAINEE_PICKER,PART_TIME,06:00,10:00,5,2024-07-04,ACTIVE,2024-12-02 00:00,28.6,136,66,0.9875,0.0125,4776,19104,238,54.91,18011,328,0.6,HIGH,AVERAGE,True,False
PKR-2FA6EE87,Imran,Pasha,Imran Pasha,M,25,+918744331321,imran99@gmail.com,MUSLIM,HYD-DS-002,2,KPHB (Kukatpally Phase B) Dark Store,KPHB (Kukatpally Phase B),Northwest,PART_TIME_STUDENT,PICKER,PART_TIME,14:00,18:00,11,2024-01-06,ACTIVE,2024-12-01 00:00,20.2,97,43,0.9812,0.0188,6799,33995,639,44.79,31887,712,0.88,LOW,GOOD,True,True
PKR-420665C4,Kiran,Setty,Kiran Setty,M,27,+919183912145,kiran550@rediffmail.com,TELUGU,HYD-DS-046,46,Devar Yamjal Dark Store,Devar Yamjal,Northeast (Rangareddy),FULL_TIME_SENIOR,TEAM_LEAD,FULL_TIME,07:00,15:00,45,2021-03-22,ACTIVE,2024-12-01 10:00,10.9,171,106,0.9987,0.0013,70442,774862,1007,55.47,314641,5672,0.67,MEDIUM,AVERAGE,True,False
PKR-3818A7EC,Salman,Khan,Salman Khan,M,23,+918116881423,salman.khan@gmail.com,MUSLIM,HYD-DS-004,4,Jeedimetla Dark Store,Jeedimetla,Northwest,FULL_TIME_SENIOR,QUALITY_CHECKER,FULL_TIME,06:00,14:00,31,2022-05-16,ACTIVE,2024-12-02 06:00,9.9,205,133,0.9939,0.0061,63511,508088,3099,51.89,198857,3832,0.93,HIGH,GOOD,True,True
PKR-87088D2E,Sai,Naidu,Sai Naidu,M,23,+918432368351,sai01@gmail.com,TELUGU,HYD-DS-051,51,LB Nagar Dark Store,LB Nagar,Southeast,FULL_TIME_REGULAR,PICKER,FULL_TIME,12:00,20:00,8,2024-04-05,ACTIVE,2024-12-01 11:00,13.0,134,70,0.9904,0.0096,11155,111550,1070,55.69,73514,1320,0.92,LOW,AVERAGE,True,False
PKR-C6A20D22,Sunil,Setty,Sunil Setty,M,24,+918156371518,sunil.setty@rediffmail.com,TELUGU,HYD-DS-020,20,Financial District Dark Store,Financial District,Southwest,FULL_TIME_REGULAR,PICKER,FULL_TIME,14:00,22:00,17,2023-07-10,ACTIVE,2024-12-03 14:00,21.5,146,118,0.9747,0.0253,30378,212646,5379,59.16,133463,2256,0.93,MEDIUM,AVERAGE,True,True
PKR-D6FA06F0,Santosh,Setty,Santosh Setty,M,18,+917591246701,santosh.setty@gmail.com,TELUGU,HYD-DS-025,25,Ameerpet Dark Store,Ameerpet,Central,NEW_JOINER,TRAINEE_PICKER,TRAINING,14:00,18:00,2,2024-10-02,PROBATION,2024-12-01 21:00,36.2,81,48,0.9365,0.0635,1367,15037,954,41.49,5642,136,0.36,HIGH,GOOD,True,False
PKR-FA33FD54,Yellaiah,Velama,Yellaiah Velama,M,32,+919320907024,yellaiah8@gmail.com,TELUGU,HYD-DS-057,57,Charminar Dark Store,Charminar,Old City,FULL_TIME_REGULAR,PICKER,FULL_TIME,10:00,18:00,17,2023-07-10,ACTIVE,2024-12-01 01:00,15.6,101,117,0.9861,0.0139,33575,268600,3733,46.33,118988,2568,0.78,MEDIUM,AVERAGE,True,False
PKR-48C15410,Vikas,Gupta,Vikas Gupta,M,24,+918731563680,vikas00@gmail.com,NORTH,HYD-DS-051,51,LB Nagar Dark Store,LB Nagar,Southeast,NEW_JOINER,TRAINEE_PICKER,TRAINING,09:00,13:00,0,2024-12-01,TRAINING,2024-12-03 01:00,31.4,62,29,0.9203,0.0797,0,0,0,45.67,0,0,0.53,LOW,EXCELLENT,True,True
PKR-5700C071,Shahid,Ali,Shahid Ali,M,38,+919329348145,shahid86@rediffmail.com,MUSLIM,HYD-DS-051,51,LB Nagar Dark Store,LB Nagar,Southeast,FULL_TIME_SENIOR,SENIOR_PICKER,FULL_TIME,14:00,22:00,39,2021-09-18,ACTIVE,2024-12-01 07:00,13.1,183,133,0.9884,0.0116,82059,492354,5711,50.18,300267,5984,0.8,LOW,AVERAGE,True,True
PKR-00CEACEC,Vijay,Velama,Vijay Velama,M,21,+919798046356,vijay03@rediffmail.com,TELUGU,HYD-DS-057,57,Charminar Dark Store,Charminar,Old City,PART_TIME_STUDENT,PICKER,PART_TIME,19:00,23:00,9,2024-03-06,ACTIVE,2024-12-02 14:00,15.3,150,48,0.9516,0.0484,8898,44490,2153,49.56,34490,696,0.8,HIGH,EXCELLENT,True,False
PKR-90D24E45,Santosh,Yadav,Santosh Yadav,M,26,+918310005685,santosh98@gmail.com,TELUGU,HYD-DS-045,45,Dr. A.S. Rao Nagar Dark Store,Dr. A.S. Rao Nagar,Northeast,FULL_TIME_REGULAR,PICKER,FULL_TIME,16:00,00:00,13,2023-11-07,ACTIVE,2024-12-01 09:00,13.0,189,119,0.9752,0.0248,27287,300157,7443,45.08,93048,2064,0.67,HIGH,EXCELLENT,True,True
