rider_id,first_name,last_name,full_name,gender,age,phone_number,email,community,vehicle_type,vehicle_model,vehicle_number,engine_cc,home_store_id,home_store_node_id,home_store_name,service_zone,store_location,home_lat,home_lng,rider_segment,shift_type,shift_start,shift_end,experience_months,join_date,status,last_active,on_time_delivery_rate,order_acceptance_rate,cancellation_rate,avg_delivery_time_mins,customer_rating,total_orders_delivered,daily_avg_orders,total_earnings,avg_earnings_per_order,peak_hour_preference,weekend_availability,has_insulated_bag,has_rain_gear,knows_english,knows_hindi,knows_telugu
RDR-C1E3FC2D,Gopal,Mudiraj,Gopal Mudiraj,M,31,+919457359455,gopal990@gmail.com,TELUGU,ELECTRIC_SCOOTER,Ather 450X,TS10KX1038,0,HYD-DS-020,20,Financial District Dark Store,Southwest,Financial District,17.412288,78.337931,FULL_TIME_REGULAR,FULL_TIME,14:00,22:00,24,2022-12-12,ACTIVE,2024-12-03 02:00,0.917,0.826,0.098,12.4,4.54,11620,34,306369,26.37,MORNING,False,True,True,True,True,True
RDR-31840208,Divya,Kumar,Divya Kumar,F,25,+919859447769,divya99@gmail.com,TELUGU,SCOOTER,Suzuki Access 125,TS13YP2097,125,HYD-DS-022,22,Tolichowki Dark Store,Southwest,Tolichowki,17.400483,78.417306,PART_TIME_STUDENT,PART_TIME,14:00,18:00,4,2024-08-03,ACTIVE,2024-12-02 08:00,0.881,0.809,0.071,17.3,4.12,567,9,15746,27.77,AFTERNOON,False,True,False,True,True,True
RDR-DA19C9DF,Rajesh,Rao,Rajesh Rao,M,34,+917229048456,rajesh.rao@gmail.com,TELUGU,BIKE,Bajaj Pulsar 125,TS08AE6353,125,HYD-DS-017,17,Kothaguda Dark Store,West,Kothaguda,17.46483,78.367508,FULL_TIME_EXPERIENCED,FULL_TIME,10:00,18:00,24,2022-12-12,STAR_PERFORMER,2024-12-02 15:00,0.959,0.927,0.023,8.2,4.75,11873,30,461304,38.85,NIGHT,True,False,True,True,True,True
RDR-D5FDA22F,Ajay,Nayak,Ajay Nayak,M,20,+918597697299,ajay393@gmail.com,TELUGU,BIKE,TVS Sport,TS07XH5263,110,HYD-DS-023,23,Mehdipatnam Dark Store,Southwest,Mehdipatnam,17.399758,78.442475,PART_TIME_STUDENT,PART_TIME,18:00,22:00,3,2024-09-02,ACTIVE,2024-12-03 05:00,0.769,0.807,0.063,12.3,4.1,851,14,21064,24.75,AFTERNOON,True,True,False,True,True,True
RDR-E45A58F3,Mohammed,Ali,Mohammed Ali,M,27,+917587614464,mohammed97@rediffmail.com,MUSLIM,BIKE,Hero HF Deluxe,TS11UW7282,100,HYD-DS-007,7,Moosapet Dark Store,Northwest,Moosapet,17.472319,78.409949,FULL_TIME_REGULAR,FULL_TIME,06:00,14:00,12,2023-12-07,STAR_PERFORMER,2024-12-03 12:00,0.934,0.88,0.074,15.3,4.52,7111,35,189029,26.58,AFTERNOON,False,True,True,True,True,False
RDR-397FCD56,Sai,Rao,Sai Rao,M,21,+917224876499,sai.rao@gmail.com,TELUGU,SCOOTER,Suzuki Access 125,TS08CH2094,125,HYD-DS-037,37,Secunderabad Dark Store,North,Secunderabad,17.449555,78.496373,PART_TIME_STUDENT,PART_TIME,20:00,00:00,8,2024-04-05,ACTIVE,2024-12-03 20:00,0.853,0.809,0.093,18.5,4.02,1909,13,42502,22.26,NIGHT,True,True,False,True,True,True
RDR-4E62AA49,Krishna,Kamma,Krishna Kamma,M,32,+919645611439,krishna92@gmail.com,TELUGU,SCOOTER,Honda Activa 6G,TS07XM4684,110,HYD-DS-042,42,Sathya Colony Dark Store,North,Sathya Colony,17.482004,78.466427,FULL_TIME_REGULAR,FULL_TIME,12:00,20:00,10,2024-02-05,ACTIVE,2024-12-02 16:00,0.932,0.815,0.083,10.5,4.31,4772,24,133648,28.01,AFTERNOON,True,False,True,False,True,True
RDR-B17AACBD,Madhu,Nayak,Madhu Nayak,M,22,+918732595140,madhu02@gmail.com,TELUGU,BIKE,Bajaj Platina,TS12MQ3974,100,HYD-DS-009,9,Chaitanya Enclave Dark Store,Northwest,Chaitanya Enclave,17.487058,78.402614,FULL_TIME_REGULAR,FULL_TIME,10:00,18:00,14,2023-10-08,ACTIVE,2024-12-02 06:00,0.874,0.84,0.04,12.3,4.6,9092,31,281741,30.99,NIGHT,False,True,True,False,True,True
RDR-9581C0B4,Karan,Gupta,Karan Gupta,M,33,+919634153354,karan682@gmail.com,NORTH,BIKE,Bajaj CT100,TS13ZQ8975,100,HYD-DS-024,24,Attapur Dark Store,Southwest,Attapur,17.367348,78.425157,FULL_TIME_REGULAR,FULL_TIME,14:00,22:00,17,2023-07-10,ACTIVE,2024-12-02 11:00,0.925,0.93,0.037,10.9,4.42,7549,34,225053,29.81,MORNING,True,True,True,False,True,True
RDR-D1EF1A80,Mohammed,Hussain,Mohammed Hussain,M,35,+917794694784,mohammed147@rediffmail.com,MUSLIM,SCOOTER,Honda Activa 6G,TS08UZ3147,110,HYD-DS-034,34,Ashok Bazar Dark Store,Central,Ashok Bazar,17.435725,78.462013,PART_TIME_EVENING,PART_TIME,18:00,22:00,9,2024-03-06,ACTIVE,2024-12-03 15:00,0.901,0.79,0.111,15.2,4.28,3459,20,88727,25.65,AFTERNOON,True,True,False,False,True,True
RDR-6420F195,Monu,Sharma,Monu Sharma,M,34,+917913309185,monu90@gmail.com,NORTH,SCOOTER,Hero Destini 125,TS09JQ9848,125,HYD-DS-020,20,Financial District Dark Store,Southwest,Financial District,17.415859,78.331041,PART_TIME_EVENING,PART_TIME,19:00,23:00,6,2024-06-04,ACTIVE,2024-12-03 16:00,0.871,0.777,0.114,13.8,4.4,1344,14,35749,26.6,EVENING,True,True,False,True,True,True
RDR-C1BE53FE,Irfan,Baig,Irfan Baig,M,26,+917086581651,irfan.baig@gmail.com,MUSLIM,SCOOTER,Hero Destini 125,TS11XD4537,125,HYD-DS-052,52,Dilsukhnagar Dark Store,Southeast,Dilsukhnagar,17.368675,78.522832,FULL_TIME_EXPERIENCED,FULL_TIME,12:00,20:00,46,2021-02-20,ACTIVE,2024-12-02 16:00,0.909,0.957,0.03,11.4,4.49,35470,43,963301,27.16,AFTERNOON,True,True,True,False,True,False
RDR-A9E06C34,Vamsi,Nayak,Vamsi Nayak,M,31,+917414279007,vamsi611@rediffmail.com,TELUGU,BIKE,Bajaj Pulsar 125,TS12XW5125,125,HYD-DS-020,20,Financial District Dark Store,Southwest,Financial District,17.414283,78.33637,FULL_TIME_EXPERIENCED,FULL_TIME,07:00,15:00,59,2020-01-27,ACTIVE,2024-12-03 21:00,0.967,0.945,0.05,12.1,4.42,42806,42,1085418,25.36,MORNING,True,True,True,False,True,True
RDR-8EDF46B0,Raju,Kumar,Raju Kumar,M,30,+919816567179,raju105@gmail.com,TELUGU,SCOOTER,Suzuki Access 125,TS10ES1174,125,HYD-DS-023,23,Mehdipatnam Dark Store,Southwest,Mehdipatnam,17.392548,78.432422,FULL_TIME_REGULAR,FULL_TIME,16:00,00:00,16,2023-08-09,ACTIVE,2024-12-02 00:00,0.857,0.833,0.079,15.6,4.64,6508,26,154569,23.75,NIGHT,True,True,True,True,True,True
RDR-F15201DD,Yellaiah,Kumar,Yellaiah Kumar,M,25,+917364588237,yellaiah99@yahoo.com,TELUGU,BIKE,Honda Shine,TS08NB3791,125,HYD-DS-056,56,Madannapet Colony Dark Store,South,Madannapet Colony,17.345058,78.480474,PART_TIME_EVENING,PART_TIME,18:00,22:00,10,2024-02-05,ACTIVE,2024-12-03 02:00,0.861,0.778,0.099,16.2,4.1,2197,13,53865,24.52,NIGHT,False,True,True,True,True,True
RDR-B3AC95CC,Shiva,Mudiraj,Shiva Mudiraj,M,27,+917148404576,shiva97@rediffmail.com,TELUGU,BIKE,Bajaj Pulsar 125,TS09TP4136,125,HYD-DS-056,56,Madannapet Colony Dark Store,South,Madannapet Colony,17.344988,78.471735,PART_TIME_EVENING,PART_TIME,14:00,18:00,8,2024-04-05,ACTIVE,2024-12-03 20:00,0.831,0.757,0.108,17.9,4.36,2146,14,48138,22.43,AFTERNOON,False,True,True,False,True,True
RDR-78073289,Gaurav,Singh,Gaurav Singh,M,40,+918311724501,gaurav84@gmail.com,NORTH,BIKE,Bajaj Pulsar 125,TS14ZG3239,125,HYD-DS-048,48,Tarakarama Nagar Dark Store,East,Tarakarama Nagar,17.444599,78.5545,FULL_TIME_EXPERIENCED,FULL_TIME,07:00,15:00,18,2023-06-10,ACTIVE,2024-12-03 06:00,0.888,0.9,0.035,10.8,4.78,12295,42,359911,29.27,EVENING,True,False,False,True,True,False
RDR-79C23ABD,Lokesh,Goud,Lokesh Goud,M,23,+917694492321,lokesh01@yahoo.com,TELUGU,SCOOTER,Hero Destini 125,TS13SM9716,125,HYD-DS-049,49,Peerzadiguda Dark Store,East,Peerzadiguda,17.452559,78.568912,FULL_TIME_REGULAR,FULL_TIME,14:00,22:00,13,2023-11-07,ACTIVE,2024-12-02 00:00,0.871,0.856,0.045,11.4,4.28,4235,25,122760,28.99,AFTERNOON,False,True,True,False,True,True
RDR-9212BE94,Deepak,Thakur,Deepak Thakur,M,27,+917033840642,deepak.thakur@gmail.com,NORTH,SCOOTER,Suzuki Access 125,TS13LM2730,125,HYD-DS-043,43,Marthanda Nagar Dark Store,North,Marthanda Nagar,17.508453,78.480081,FULL_TIME_EXPERIENCED,FULL_TIME,16:00,00:00,40,2021-08-19,STAR_PERFORMER,2024-12-02 20:00,0.976,0.949,0.023,11.2,4.51,25632,37,796116,31.06,NIGHT,True,True,True,False,True,False
RDR-BC013E98,Lavanya,Rao,Lavanya Rao,F,20,+918413107309,lavanya04@yahoo.com,TELUGU,SCOOTER,Hero Destini 125,TS09VN2204,125,HYD-DS-038,38,Alwal Dark Store,North,Alwal,17.493689,78.50233,PART_TIME_STUDENT,PART_TIME,10:00,14:00,12,2023-12-07,ACTIVE,2024-12-02 11:00,0.835,0.809,0.078,15.9,4.42,3206,16,68553,21.38,EVENING,True,True,False,True,True,True
RDR-78299439,Shahid,Mirza,Shahid Mirza,M,33,+918322426216,shahid.mirza@gmail.com,MUSLIM,BIKE,Honda Shine,TS08LP9993,125,HYD-DS-055,55,Moosarambagh Dark Store,South,Moosarambagh,17.35289,78.495497,FULL_TIME_REGULAR,FULL_TIME,14:00,22:00,22,2023-02-10,ACTIVE,2024-12-03 08:00,0.829,0.933,0.072,14.4,4.45,10057,24,248884,24.75,AFTERNOON,True,False,True,True,True,True
RDR-54F24FAD,Vikas,Gupta,Vikas Gupta,M,23,+919721789731,vikas01@gmail.com,NORTH,BIKE,TVS Sport,TS13NY5009,110,HYD-DS-019,19,Manikonda Dark Store,Southwest,Manikonda,17.412326,78.389892,FULL_TIME_REGULAR,FULL_TIME,12:00,20:00,7,2024-05-05,ACTIVE,2024-12-02 03:00,0.873,0.836,0.054,11.8,4.64,3843,33,115797,30.13,EVENING,True,False,True,True,True,False
RDR-2610794F,Ganesh,Setty,Ganesh Setty,M,27,+918393261424,ganesh.setty@yahoo.com,TELUGU,BIKE,TVS Sport,TS08KJ7057,110,HYD-DS-038,38,Alwal Dark Store,North,Alwal,17.498672,78.507639,NEW_JOINER,FULL_TIME,10:00,18:00,1,2024-11-01,ACTIVE,2024-12-03 20:00,0.72,0.749,0.095,17.8,3.98,128,6,3256,25.44,MORNING,True,True,False,False,True,True
RDR-98F385F0,Rashid,Hussain,Rashid Hussain,M,29,+917668336070,rashid95@gmail.com,MUSLIM,CYCLE,Hercules Roadsters,N/A,0,HYD-DS-038,38,Alwal Dark Store,North,Alwal,17.503821,78.505398,NEW_JOINER,FULL_TIME,06:00,14:00,2,2024-10-02,PROBATION,2024-12-03 00:00,0.699,0.815,0.155,16.4,4.06,193,5,4636,24.02,EVENING,True,True,False,True,True,True
RDR-D5252F02,Kumar,Rao,Kumar Rao,M,31,+917717195288,kumar156@rediffmail.com,TELUGU,BIKE,Hero Splendor Plus,TS13YE9042,100,HYD-DS-007,7,Moosapet Dark Store,Northwest,Moosapet,17.476583,78.411504,FULL_TIME_EXPERIENCED,FULL_TIME,06:00,14:00,35,2022-01-16,STAR_PERFORMER,2024-12-02 17:00,0.937,0.911,0.028,9.1,4.53,11933,26,452569,37.93,AFTERNOON,True,False,True,False,True,True
RDR-8BF10A39,Varun,Chauhan,Varun Chauhan,M,29,+919339163648,varun.chauhan@yahoo.com,NORTH,SCOOTER,TVS Jupiter,TS09QY2820,110,HYD-DS-020,20,Financial District Dark Store,Southwest,Financial District,17.41056,78.328611,FULL_TIME_REGULAR,FULL_TIME,16:00,00:00,16,2023-08-09,ACTIVE,2024-12-02 01:00,0.83,0.843,0.074,14.6,4.34,11001,34,326818,29.71,NIGHT,True,True,True,True,True,False
RDR-B1420FDF,Shahid,Baig,Shahid Baig,M,21,+917428449139,shahid231@rediffmail.com,MUSLIM,SCOOTER,Hero Destini 125,TS11MP2060,125,HYD-DS-042,42,Sathya Colony Dark Store,North,Sathya Colony,17.481002,78.459438,FULL_TIME_REGULAR,FULL_TIME,07:00,15:00,21,2023-03-12,ACTIVE,2024-12-03 22:00,0.87,0.843,0.089,12.9,4.36,12819,31,378298,29.51,AFTERNOON,True,False,False,False,True,True
RDR-517D569E,Santosh,Kumar,Santosh Kumar,M,28,+917096592315,santosh.kumar@rediffmail.com,TELUGU,SCOOTER,Hero Destini 125,TS09JH8206,125,HYD-DS-015,15,Jubilee Hills Dark Store,West,Jubilee Hills,17.433604,78.41523,FULL_TIME_REGULAR,FULL_TIME,12:00,20:00,13,2023-11-07,ACTIVE,2024-12-02 02:00,0.873,0.881,0.066,14.3,4.64,5026,23,112829,22.45,NIGHT,False,True,False,False,True,True
RDR-2D2A5EE3,Salman,Ali,Salman Ali,M,35,+917071983792,salman89@rediffmail.com,MUSLIM,BIKE,Bajaj Pulsar 125,TS09RE1202,125,HYD-DS-016,16,Borabanda Dark Store,West,Borabanda,17.462752,78.446803,PART_TIME_EVENING,PART_TIME,20:00,00:00,18,2023-06-10,ACTIVE,2024-12-02 13:00,0.867,0.896,0.053,12.2,4.59,3748,13,104919,27.99,NIGHT,False,True,True,False,True,True
RDR-B33E933A,Yogesh,Kumar,Yogesh Kumar,M,25,+919158210191,yogesh.kumar@gmail.com,TELUGU,BIKE,Bajaj Pulsar 125,TS13HF5654,125,HYD-DS-017,17,Kothaguda Dark Store,West,Kothaguda,17.460799,78.381007,PART_TIME_STUDENT,PART_TIME,20:00,00:00,7,2024-05-05,ACTIVE,2024-12-02 16:00,0.822,0.815,0.072,16.1,4.13,1317,12,31151,23.65,AFTERNOON,True,True,False,False,True,True
RDR-0C4E498A,Anwar,Ali,Anwar Ali,M,34,+919657508354,anwar.ali@gmail.com,MUSLIM,SCOOTER,Suzuki Access 125,TS13FB2010,125,HYD-DS-042,42,Sathya Colony Dark Store,North,Sathya Colony,17.489276,78.469732,FULL_TIME_EXPERIENCED,FULL_TIME,06:00,14:00,58,2020-02-26,ACTIVE,2024-12-02 14:00,0.909,0.886,0.021,9.5,4.72,22898,25,648988,28.34,EVENING,True,True,True,False,True,False
RDR-73E29542,Deepak,Kumar,Deepak Kumar,M,39,+917899686203,deepak230@rediffmail.com,NORTH,SCOOTER,TVS Jupiter,TS08BT3613,110,HYD-DS-056,56,Madannapet Colony Dark Store,South,Madannapet Colony,17.352851,78.47262,PART_TIME_EVENING,PART_TIME,14:00,18:00,7,2024-05-05,ACTIVE,2024-12-02 05:00,0.804,0.879,0.071,17.1,4.59,2127,16,51635,24.28,NIGHT,False,True,False,False,True,True
RDR-BBC2DCBF,Satish,Naidu,Satish Naidu,M,19,+917879996142,satish.naidu@gmail.com,TELUGU,SCOOTER,Hero Destini 125,TS11YH9067,125,HYD-DS-054,54,Meerpet Dark Store,Southeast,Meerpet,17.353533,78.566868,PART_TIME_STUDENT,PART_TIME,19:00,23:00,4,2024-08-03,ACTIVE,2024-12-02 19:00,0.792,0.802,0.092,19.1,4.5,956,11,26963,28.2,AFTERNOON,False,True,True,True,True,True
RDR-001E7D67,Srinivas,Goud,Srinivas Goud,M,25,+917563742312,srinivas841@gmail.com,TELUGU,BIKE,Hero HF Deluxe,TS07MH9827,100,HYD-DS-028,28,Himayatnagar Dark Store,Central,Himayatnagar,17.395028,78.479589,NEW_JOINER,FULL_TIME,10:00,18:00,1,2024-11-01,ACTIVE,2024-12-02 14:00,0.738,0.826,0.099,15.4,4.17,228,15,5824,25.55,MORNING,True,True,True,False,True,True
RDR-255A76C6,Pankaj,Verma,Pankaj Verma,M,21,+918141508788,pankaj.verma@gmail.com,NORTH,CYCLE,Hercules Roadsters,N/A,0,HYD-DS-042,42,Sathya Colony Dark Store,North,Sathya Colony,17.482173,78.456603,PART_TIME_STUDENT,PART_TIME,06:00,10:00,4,2024-08-03,ACTIVE,2024-12-02 06:00,0.889,0.84,0.106,17.8,4.22,674,9,18737,27.8,NIGHT,True,False,True,False,True,False
RDR-212D775F,Mani,Rao,Mani Rao,M,21,+918626110863,mani.rao@gmail.com,TELUGU,SCOOTER,TVS Jupiter,TS13NA9870,110,HYD-DS-045,45,Dr. A.S. Rao Nagar Dark Store,Northeast,Dr. A.S. Rao Nagar,17.488251,78.55474,PART_TIME_STUDENT,PART_TIME,20:00,00:00,5,2024-07-04,ACTIVE,2024-12-03 11:00,0.772,0.7,0.09,17.8,4.14,846,9,25301,29.91,NIGHT,True,True,True,False,True,True
RDR-EB7C8FB8,Deepak,Gupta,Deepak Gupta,M,25,+917489469028,deepak402@yahoo.com,NORTH,SCOOTER,Suzuki Access 125,TS10VV4327,125,HYD-DS-023,23,Mehdipatnam Dark Store,Southwest,Mehdipatnam,17.401246,78.438668,FULL_TIME_REGULAR,FULL_TIME,12:00,20:00,14,2023-10-08,ACTIVE,2024-12-02 14:00,0.926,0.913,0.059,11.5,4.22,3796,20,90981,23.97,NIGHT,True,True,False,False,True,False
RDR-B3C1ADB8,Nitin,Kumar,Nitin Kumar,M,26,+919427020627,nitin494@gmail.com,NORTH,BIKE,Bajaj Platina,TS13ET6004,100,HYD-DS-028,28,Himayatnagar Dark Store,Central,Himayatnagar,17.407092,78.473081,FULL_TIME_EXPERIENCED,FULL_TIME,14:00,22:00,42,2021-06-20,STAR_PERFORMER,2024-12-02 15:00,0.962,0.878,0.046,12.3,4.62,30953,42,798234,25.79,AFTERNOON,False,True,True,True,True,True
RDR-7561FCA5,Kareem,Ali,Kareem Ali,M,20,+917132829028,kareem5@gmail.com,MUSLIM,BIKE,Honda Shine,TS12XL3995,125,HYD-DS-022,22,Tolichowki Dark Store,Southwest,Tolichowki,17.408156,78.404326,PART_TIME_STUDENT,PART_TIME,06:00,10:00,8,2024-04-05,ACTIVE,2024-12-02 09:00,0.765,0.814,0.091,16.2,4.2,1906,12,57120,29.97,MORNING,False,False,False,False,True,True
RDR-E577C513,Rizwan,Pasha,Rizwan Pasha,M,31,+919326849353,rizwan802@gmail.com,MUSLIM,SCOOTER,Hero Destini 125,TS07UX4870,125,HYD-DS-019,19,Manikonda Dark Store,Southwest,Manikonda,17.398558,78.384071,FULL_TIME_REGULAR,FULL_TIME,10:00,18:00,18,2023-06-10,ACTIVE,2024-12-02 05:00,0.843,0.906,0.1,13.3,4.62,10066,34,329802,32.76,MORNING,True,True,True,True,True,True
RDR-B8A1A6C9,Ganesh,Kumar,Ganesh Kumar,M,38,+917124643866,ganesh181@gmail.com,TELUGU,SCOOTER,TVS Jupiter,TS13VF9772,110,HYD-DS-036,36,Hill Colony Dark Store,Central,Hill Colony,17.427496,78.445117,FULL_TIME_EXPERIENCED,FULL_TIME,10:00,18:00,47,2021-01-21,STAR_PERFORMER,2024-12-02 08:00,0.963,0.952,0.042,10.4,4.56,30848,38,874333,28.34,EVENING,True,True,True,True,True,True
RDR-83115BF9,Raju,Yadav,Raju Yadav,M,37,+918477419017,raju87@gmail.com,TELUGU,BIKE,Honda Shine,TS13XK5576,125,HYD-DS-041,41,Anjaiah Nagar Dark Store,North,Anjaiah Nagar,17.497442,78.472627,PART_TIME_EVENING,PART_TIME,06:00,10:00,3,2024-09-02,ACTIVE,2024-12-03 11:00,0.793,0.757,0.105,13.0,4.31,573,12,17890,31.22,AFTERNOON,True,True,False,False,True,True
RDR-96D60BE4,Mohammed,Khan,Mohammed Khan,M,21,+918447034864,mohammed03@yahoo.com,MUSLIM,SCOOTER,TVS Jupiter,TS14UZ4697,110,HYD-DS-029,29,Kachiguda Dark Store,Central,Kachiguda,17.395284,78.499508,PART_TIME_STUDENT,PART_TIME,20:00,00:00,2,2024-10-02,ACTIVE,2024-12-02 01:00,0.809,0.716,0.068,13.2,4.45,304,8,8995,29.59,AFTERNOON,False,True,True,True,True,False
RDR-3B98850A,Naseer,Ali,Naseer Ali,M,33,+917670961231,naseer163@gmail.com,MUSLIM,BIKE,Bajaj CT100,TS09CA3148,100,HYD-DS-042,42,Sathya Colony Dark Store,North,Sathya Colony,17.481384,78.468409,FULL_TIME_EXPERIENCED,FULL_TIME,12:00,20:00,47,2021-01-21,STAR_PERFORMER,2024-12-04 00:00,0.961,0.929,0.012,12.7,4.56,33117,44,1185736,35.8,EVENING,True,False,True,False,True,False
RDR-33AD384E,Ravi,Nayak,Ravi Nayak,M,35,+917227558257,ravi526@gmail.com,TELUGU,SCOOTER,Honda Activa 6G,TS12ZU5938,110,HYD-DS-050,50,Whitefield Dark Store,East,Whitefield,17.435243,78.513461,FULL_TIME_REGULAR,FULL_TIME,12:00,20:00,13,2023-11-07,ACTIVE,2024-12-02 19:00,0.931,0.933,0.068,12.1,4.42,7425,31,228995,30.84,MORNING,True,True,False,False,True,True
RDR-BCF221D5,Swathi,Nayak,Swathi Nayak,F,41,+919728103462,swathi.nayak@yahoo.com,TELUGU,SCOOTER,TVS Jupiter,TS14UD6259,110,HYD-DS-011,11,Gowlidoddy Dark Store,Northwest,Gowlidoddy,17.508261,78.412817,PART_TIME_EVENING,PART_TIME,19:00,23:00,6,2024-06-04,ACTIVE,2024-12-03 23:00,0.808,0.863,0.066,12.4,4.29,1471,15,36801,25.02,MORNING,True,True,True,False,True,True
RDR-528C4D08,Satish,Munnuru,Satish Munnuru,M,38,+918667702031,satish.munnuru@rediffmail.com,TELUGU,BIKE,Bajaj Platina,TS14UV2391,100,HYD-DS-057,57,Charminar Dark Store,Old City,Charminar,17.361333,78.478043,FULL_TIME_EXPERIENCED,FULL_TIME,06:00,14:00,39,2021-09-18,ACTIVE,2024-12-02 00:00,0.896,0.948,0.012,8.5,4.73,23905,39,771771,32.28,MORNING,True,True,False,True,True,True
RDR-64816409,Amit,Thakur,Amit Thakur,M,24,+918238329062,amit.thakur@gmail.com,NORTH,ELECTRIC_SCOOTER,Ather 450X,TS09GN2566,0,HYD-DS-056,56,Madannapet Colony Dark Store,South,Madannapet Colony,17.348249,78.477499,PART_TIME_STUDENT,PART_TIME,06:00,10:00,11,2024-01-06,ACTIVE,2024-12-03 21:00,0.799,0.719,0.089,19.9,4.24,2157,11,45542,21.11,EVENING,True,False,True,False,True,True
RDR-D7C10C74,Murali,Mudiraj,Murali Mudiraj,M,27,+917234274206,murali.mudiraj@yahoo.com,TELUGU,SCOOTER,TVS Jupiter,TS10BX8192,110,HYD-DS-055,55,Moosarambagh Dark Store,South,Moosarambagh,17.354511,78.489603,FULL_TIME_REGULAR,FULL_TIME,14:00,22:00,21,2023-03-12,ACTIVE,2024-12-03 01:00,0.829,0.912,0.092,15.8,4.35,8558,24,243575,28.46,AFTERNOON,True,True,True,True,True,True
RDR-2D4691E8,Pooja,Sharma,Pooja Sharma,F,29,+919454878109,pooja437@rediffmail.com,NORTH,SCOOTER,Hero Destini 125,TS12JH9231,125,HYD-DS-010,10,Vijaya Nagar Colony Dark Store,Northwest,Vijaya Nagar Colony,17.490081,78.413469,PART_TIME_EVENING,PART_TIME,20:00,00:00,5,2024-07-04,ACTIVE,2024-12-02 15:00,0.817,0.816,0.117,12.0,4.35,1591,15,45146,28.38,NIGHT,True,False,True,False,True,True
RDR-B71862E3,Akash,Kumar,Akash Kumar,M,37,+918821584947,akash87@gmail.com,NORTH,SCOOTER,Hero Destini 125,TS09BJ5803,125,HYD-DS-048,48,Tarakarama Nagar Dark Store,East,Tarakarama Nagar,17.451164,78.550086,PART_TIME_EVENING,PART_TIME,18:00,22:00,6,2024-06-04,ACTIVE,2024-12-02 03:00,0.91,0.788,0.054,16.3,4.37,1344,12,42382,31.53,NIGHT,True,False,False,False,True,True
RDR-AF50F9C9,Ramesh,Kumar,Ramesh Kumar,M,29,+917085620214,ramesh95@gmail.com,TELUGU,ELECTRIC_SCOOTER,Ola S1,TS13AC9451,0,HYD-DS-018,18,Gachibowli Dark Store,Southwest,Gachibowli,17.436108,78.349142,FULL_TIME_REGULAR,FULL_TIME,06:00,14:00,11,2024-01-06,STAR_PERFORMER,2024-12-03 11:00,0.938,0.856,0.093,11.1,4.66,4579,26,135702,29.64,NIGHT,True,True,False,True,True,True
RDR-C22AB923,Rizwan,Shaikh,Rizwan Shaikh,M,20,+919428219001,rizwan04@gmail.com,MUSLIM,SCOOTER,Suzuki Access 125,TS08PJ5162,125,HYD-DS-029,29,Kachiguda Dark Store,Central,Kachiguda,17.398197,78.491107,PART_TIME_STUDENT,PART_TIME,10:00,14:00,11,2024-01-06,ACTIVE,2024-12-03 22:00,0.76,0.794,0.07,19.8,4.23,2720,13,79940,29.39,AFTERNOON,True,True,False,False,True,True
RDR-D9ADD58D,Kiran,Reddy,Kiran Reddy,M,19,+917789533849,kiran.reddy@gmail.com,TELUGU,BIKE,Bajaj Pulsar 125,TS07JJ3725,125,HYD-DS-048,48,Tarakarama Nagar Dark Store,East,Tarakarama Nagar,17.432685,78.546455,PART_TIME_STUDENT,PART_TIME,14:00,18:00,4,2024-08-03,ACTIVE,2024-12-04 00:00,0.85,0.858,0.108,13.7,4.34,920,14,25323,27.53,AFTERNOON,True,True,False,False,True,True
RDR-4AD3824B,Amit,Kumar,Amit Kumar,M,37,+917161117318,amit87@gmail.com,NORTH,BIKE,Bajaj CT100,TS13KR4767,100,HYD-DS-001,1,Miyapur Dark Store,Northwest,Miyapur,17.493591,78.371144,FULL_TIME_EXPERIENCED,FULL_TIME,14:00,22:00,59,2020-01-27,STAR_PERFORMER,2024-12-02 13:00,0.943,0.917,0.015,8.2,4.85,36223,39,1297415,35.82,AFTERNOON,True,True,False,True,True,True
RDR-EABB5CAE,Vijay,Nayak,Vijay Nayak,M,29,+919118113310,vijay95@gmail.com,TELUGU,BIKE,Hero Splendor Plus,TS12LY9274,100,HYD-DS-057,57,Charminar Dark Store,Old City,Charminar,17.351611,78.476416,NEW_JOINER,FULL_TIME,14:00,22:00,1,2024-11-01,PROBATION,2024-12-03 00:00,0.809,0.723,0.173,16.0,3.98,97,5,2389,24.64,AFTERNOON,False,True,True,True,True,True
RDR-FFCBEE76,Rajesh,Mudiraj,Rajesh Mudiraj,M,22,+918158924654,rajesh.mudiraj@gmail.com,TELUGU,BIKE,Bajaj Pulsar 125,TS09GY5299,125,HYD-DS-038,38,Alwal Dark Store,North,Alwal,17.499315,78.515001,FULL_TIME_REGULAR,FULL_TIME,16:00,00:00,11,2024-01-06,ACTIVE,2024-12-02 14:00,0.824,0.845,0.037,13.2,4.46,5257,25,178641,33.98,NIGHT,True,True,True,True,True,True
RDR-0CA3CD7B,Suresh,Reddy,Suresh Reddy,M,22,+917754098153,suresh882@rediffmail.com,TELUGU,SCOOTER,Suzuki Access 125,TS09SS2275,125,HYD-DS-011,11,Gowlidoddy Dark Store,Northwest,Gowlidoddy,17.50106,78.415992,FULL_TIME_REGULAR,FULL_TIME,07:00,15:00,16,2023-08-09,ACTIVE,2024-12-03 20:00,0.896,0.925,0.059,16.0,4.38,9566,29,321544,33.61,MORNING,True,False,False,False,True,True
